Movie_Name,Year,Genre,Director,RunTime,Rating,Metascore,Review_url,NumofVotes
Mao Zedong and His Son,1991,Biography History War,Jinbiao Zhang,99 min,NA,0,https://imdb.com/title/tt11478332/reviews,NA
La quintrala,1954,Biography ,Hugo del Carril,105 min,7.5,0,https://imdb.com/title/tt0186473/reviews,52
Loretta Lynn: Honky Tonk Girl,1990,Biography,Duane Allen,60 min,NA,0,https://imdb.com/title/tt4518054/reviews,NA
William Shakespeare,2022,Biography,Megastar Maharishi Aazaad,NA,NA,0,https://imdb.com/title/tt13465356/reviews,NA
Sherlock Holmes: Unravel the Mystery,2019,Biography,Kim Harrington,50 min,NA,0,https://imdb.com/title/tt11743982/reviews,NA
Vrag naroda - Bukharin,1991,Biography ,Leonid Maryagin,102 min,6.2,0,https://imdb.com/title/tt0100891/reviews,22
Your Brother. Remember?,2012,Biography Comedy ,Zachary Oberzan,63 min,8.9,0,https://imdb.com/title/tt2357546/reviews,16
Cuando la verdad despierta,2007,Biography,Angelo Rizzo,NA,NA,0,https://imdb.com/title/tt3967500/reviews,NA
Osho,2021,Biography,Megastar Maharishi Aazaad,NA,NA,0,https://imdb.com/title/tt10690234/reviews,NA
Runoilija ja muusa,1978,Biography  Romance,Jaakko Pakkasvirta,105 min,5.8,0,https://imdb.com/title/tt0078186/reviews,87
Blast and Whisper,2010,Adventure Biography History,Mark Moran,80 min,6.1,0,https://imdb.com/title/tt1735308/reviews,22
National Theatre Live: Fela!,2011,Biography Music,Bill T. Jones,173 min,7,0,https://imdb.com/title/tt1795368/reviews,9
Babe West,2019,Biography,NA,NA,NA,0,https://imdb.com/title/tt10671238/reviews,NA
8 hlav sílenství,2017,Animation Biography Comedy,Marta Nováková,107 min,4.3,0,https://imdb.com/title/tt3025774/reviews,29
A Hero's Journey,2006,Biography,Grace Phan,80 min,NA,0,https://imdb.com/title/tt1730670/reviews,NA
Blackwater,III,Action Biography History,Julia Davis,NA,NA,0,https://imdb.com/title/tt2375246/reviews,NA
To frourio ton athanaton,1971,Adventure Biography History,Giannis Hristodoulou,90 min,6.7,0,https://imdb.com/title/tt0258594/reviews,14
Stupor mundi,1997,Biography  History,Pasquale Squitieri,NA,NA,0,https://imdb.com/title/tt5200946/reviews,NA
Taras Shevchenko,1951,Biography  History,Aleksandr Alov,118 min,5.9,0,https://imdb.com/title/tt0044107/reviews,132
El Enigma Agustina,2018,Biography,Manuel González García,NA,8.4,0,https://imdb.com/title/tt7679322/reviews,9
The Revenge of Pancho Villa,1932,Biography War,Edmundo Padilla,60 min,6,0,https://imdb.com/title/tt1594569/reviews,10
Rossini,1942,Biography Musical,Mario Bonnard,99 min,6,0,https://imdb.com/title/tt0034131/reviews,12
'NORMAL ' (Real Stories from the sex industry),2012,Biography  News,Nicola Mai,65 min,5.9,0,https://imdb.com/title/tt2183864/reviews,8
Bobrauschenbergamerica,2011,Biography Fantasy,Emily Ellis,81 min,NA,0,https://imdb.com/title/tt1996459/reviews,NA
L'eretico - Un gesto di coraggio,2004,Biography  History,Piero M. Benfatti,105 min,6.6,0,https://imdb.com/title/tt2501530/reviews,13
Wilds to Riches,2013,Adventure Biography ,Patrick Curling,NA,NA,0,https://imdb.com/title/tt3116906/reviews,NA
Road to Life,1955,Biography ,Aleksey Maslyukov,111 min,6.7,0,https://imdb.com/title/tt0048478/reviews,55
The Firecrackers,I,Biography  Family,NA,NA,NA,0,https://imdb.com/title/tt11161150/reviews,NA
Da Capo,1985,Biography  History,Pirjo Honkasalo,121 min,4,0,https://imdb.com/title/tt0088980/reviews,42
Harukanaru sôro,1980,Biography  History,Jun'ya Satô,134 min,7.3,0,https://imdb.com/title/tt0327836/reviews,6
Il resto con i miei occhi,2017,Biography ,Massimiliano Amato,93 min,NA,0,https://imdb.com/title/tt5496308/reviews,NA
Ai teleftaiai imerai tou Odysseos Androutsou,1929,Biography  History,Dimitrios Kaminakis,NA,NA,0,https://imdb.com/title/tt0232776/reviews,NA
Queen of Hearts,II,Biography ,Seth Gordon,NA,NA,0,https://imdb.com/title/tt3427712/reviews,NA
KIMYE - The True Life Story of Kanye West and Kim Kardashian,2013,Biography,Theron K. Cal,NA,4,0,https://imdb.com/title/tt4308528/reviews,5
BB King: The King of the Blues,2021,Biography,NA,NA,NA,0,https://imdb.com/title/tt13329382/reviews,NA
Les enfants du soleil,1995,Biography Comedy ,Bernard Dartigues,200 min,8.5,0,https://imdb.com/title/tt0116207/reviews,27
Juana Azurduy Guerrillera de la Patria Grande,2016,Biography ,Jorge Sanjinés,100 min,6.3,0,https://imdb.com/title/tt5033472/reviews,23
Kaj kola khan,1973,Biography Comedy ,Saber Rahbar,NA,5.4,0,https://imdb.com/title/tt10026380/reviews,8
Nie Er,1960,Biography ,Junli Zheng,115 min,7.5,0,https://imdb.com/title/tt0183576/reviews,20
Anna Freud: Under Analysis,2003,Biography,Alana Cash,54 min,NA,0,https://imdb.com/title/tt1238719/reviews,NA
Oblepikhovoe leto,2018,Biography ,Viktor Alfyorov,87 min,5.6,0,https://imdb.com/title/tt10043732/reviews,24
A Conversation with Hazel Henderson,2018,Biography,Brett Gerking,71 min,NA,0,https://imdb.com/title/tt10829676/reviews,NA
A Stage Romance,1922,Biography ,Herbert Brenon,70 min,NA,0,https://imdb.com/title/tt0013633/reviews,NA
Peter Pandrew,2015,Biography Comedy ,Andrew Cristi,104 min,NA,0,https://imdb.com/title/tt4686266/reviews,NA
Brahms and the Little Singing Girls,1996,Biography  History,Tony Palmer,88 min,NA,0,https://imdb.com/title/tt6720172/reviews,NA
Beyonce: Destined for Stardom,2011,Biography,Tara Pirnia,65 min,4.3,0,https://imdb.com/title/tt2604286/reviews,6
Rabia: Ilk Kadin Evliya,1973,Biography ,Süreyya Duru,NA,5.6,0,https://imdb.com/title/tt5518328/reviews,14
Mommilan veriteot 1917,1973,Biography  History,Jotaarkka Pennanen,76 min,5.5,0,https://imdb.com/title/tt0070403/reviews,96
Fausta,2009,Biography ,Felino Tañada,NA,NA,0,https://imdb.com/title/tt1468314/reviews,NA
Leaving on a Jet Plane,2012,Biography,Jim Lonely,119 min,NA,0,https://imdb.com/title/tt6259482/reviews,NA
Zhukovsky,1950,Biography ,Vsevolod Pudovkin,90 min,6.8,0,https://imdb.com/title/tt0042959/reviews,33
The Deputy,II,Biography,NA,NA,NA,0,https://imdb.com/title/tt7974612/reviews,NA
Sugar,III,Biography,NA,NA,NA,0,https://imdb.com/title/tt6118344/reviews,NA
O Último Condenado à Morte,2009,Biography  History,Francisco Manso,94 min,6.4,0,https://imdb.com/title/tt1051920/reviews,36
Au cas où je n'aurais pas la palme d'or,2011,Biography Comedy Family,Renaud Cohen,80 min,6,0,https://imdb.com/title/tt1744826/reviews,30
Rita da Cascia,1943,Biography,Antonio Leonviola,83 min,NA,0,https://imdb.com/title/tt0035260/reviews,NA
Ballada o Beringe i ego druzyakh,1971,Adventure Biography,Yuri Shvyryov,97 min,7,0,https://imdb.com/title/tt0065447/reviews,28
Raggio di sole,1997,Biography,Georg Brintrup,60 min,NA,0,https://imdb.com/title/tt1629365/reviews,NA
Da Invicta ao Sonoro,1997,Biography,Jorge Queiroga,50 min,NA,0,https://imdb.com/title/tt9315100/reviews,NA
Monturiol el senyor del mar,1993, Biography,Francesc Bellmunt,NA,5.8,0,https://imdb.com/title/tt0107599/reviews,29
Livingstone,1925,Biography,M.A. Wetherell,NA,4.4,0,https://imdb.com/title/tt0226975/reviews,12
Untitled,LV,Biography,NA,NA,NA,0,https://imdb.com/title/tt13340200/reviews,NA
Ajab Khan Afridi,1971,Biography,Rahim Gul,102 min,NA,0,https://imdb.com/title/tt3519466/reviews,NA
Xia yi ge qi ji,2011,Biography ,Li Cho,115 min,5.5,0,https://imdb.com/title/tt2231617/reviews,12
Kollowalla,2019,Biography  Romance,Sebastian Jobst,80 min,NA,0,https://imdb.com/title/tt6197480/reviews,NA
Le sorcier du ciel,1949,Biography History,Marcel Blistène,100 min,8.3,0,https://imdb.com/title/tt0197908/reviews,10
White Blessing,2017,Biography,Janchivdorj Sengedorj,104 min,6.9,0,https://imdb.com/title/tt8263682/reviews,125
Una nueva y gloriosa nación,1928,Biography  History,Albert H. Kelley,65 min,6.1,0,https://imdb.com/title/tt0018758/reviews,7
Valmiki,1946,Biography ,Sundarrao Nadkarni,98 min,NA,0,https://imdb.com/title/tt0245537/reviews,NA
Miguel San Miguel,2012,Biography Music,Matias Cruz,80 min,6.4,0,https://imdb.com/title/tt2523934/reviews,75
Lo spirito del serchio,2009,Biography History,Claudio Costa,55 min,9.7,0,https://imdb.com/title/tt1486793/reviews,6
Thirty,2008,Biography  History,Fadhel Jaziri,105 min,8.7,0,https://imdb.com/title/tt9345114/reviews,13
Çakircali Mehmet Efe,1969,Adventure Biography ,Yilmaz Atadeniz,102 min,6.7,0,https://imdb.com/title/tt0434458/reviews,37
The Last Correspondent,2016,Biography History War,Eugeniusz Starky,50 min,NA,0,https://imdb.com/title/tt13797188/reviews,NA
Jang-E-Azadi,1969,Biography History,M. Saleem,NA,NA,0,https://imdb.com/title/tt11214400/reviews,NA
Giuliano l'apostata,1919,Biography  History,Ugo Falena,102 min,NA,0,https://imdb.com/title/tt0925087/reviews,NA
Illuminate Rita Levi Montalcini,2018,Biography,Giacomo Faenza,60 min,NA,0,https://imdb.com/title/tt8971980/reviews,NA
Resilience,II,Action Biography ,NA,NA,NA,0,https://imdb.com/title/tt4807396/reviews,NA
JJ Star... How Embarrassing,2012,Biography,Jeph Joseph,NA,7.5,0,https://imdb.com/title/tt2215121/reviews,23
Nam Pu,1984,Biography ,Euthana Mukdasanit,130 min,7.9,0,https://imdb.com/title/tt0344097/reviews,39
La Médium del Venerable,2019,Biography ,Celmira Zuluaga,87 min,NA,0,https://imdb.com/title/tt10332248/reviews,NA
Metal Heads,2011,Biography Comedy Music,Tony Stengel,85 min,6.8,0,https://imdb.com/title/tt1907722/reviews,21
Swabhoomi,2013,Biography  News,Ujjwal Chatterjee,126 min,NA,0,https://imdb.com/title/tt3209244/reviews,NA
The Killers In Connecticut,2012,Biography Crime ,Nick Bailey,90 min,NA,0,https://imdb.com/title/tt2185180/reviews,NA
Ven. Jian Zhen,2010,Animation Biography,Roger Hsiao,102 min,NA,0,https://imdb.com/title/tt3255606/reviews,NA
Nadezhda,1973,Biography  History,Mark Donskoy,97 min,7.3,0,https://imdb.com/title/tt0070431/reviews,13
A Kiss: Not for the Press,2008,Biography ,Olga Zhulina,100 min,4.8,0,https://imdb.com/title/tt1217592/reviews,48
Psevdonim: Lukach,1977,Biography,Manos Zacharias,100 min,8.1,0,https://imdb.com/title/tt4000940/reviews,7
Ranabhoomi,2020,Biography,Shahabas Pandikkad,NA,NA,0,https://imdb.com/title/tt13649912/reviews,NA
Aleksandr Parkhomenko,1942,Biography  War,Leonid Lukov,94 min,7.1,0,https://imdb.com/title/tt0034443/reviews,55
Gerda,1992,Biography,Brenda Longfellow,89 min,NA,0,https://imdb.com/title/tt0192070/reviews,NA
Le Battement D'ailes D'un Papillon,2008,Biography  History,Aleksandr Balagura,64 min,6.9,0,https://imdb.com/title/tt4746832/reviews,9
Tajemství krve,1953,Biography ,Martin Fric,108 min,7.5,0,https://imdb.com/title/tt0046396/reviews,34
Die Mahnung,1982,Biography ,Juan Antonio Bardem,157 min,5.8,0,https://imdb.com/title/tt0125898/reviews,23
Burning Calcutta,2009,Action Biography ,Kajal Choudhury,85 min,6.9,0,https://imdb.com/title/tt3795628/reviews,8
Rot ist die Liebe,1957,Biography  Romance,Karl Hartl,85 min,5.6,0,https://imdb.com/title/tt0050912/reviews,25
Cães Sem Coleira,1999,Biography  History,Rosa Coutinho Cabral,60 min,NA,0,https://imdb.com/title/tt0179013/reviews,NA
O Rio de Janeiro de Ho Chi Minh,NA,Adventure Biography ,Cláudia Mattos,98 min,NA,0,https://imdb.com/title/tt10192352/reviews,NA
The Voice,I,Biography,NA,NA,NA,0,https://imdb.com/title/tt2989832/reviews,NA
Lillian Smith: Breaking the Silence,2019,Biography,Hal Jacobs,52 min,NA,0,https://imdb.com/title/tt10374174/reviews,NA
Perurena,2010,Biography,Jon Garaño,NA,6.9,0,https://imdb.com/title/tt2103231/reviews,10
Sauerbruch - Das war mein Leben,1954,Biography ,Rolf Hansen,104 min,6.7,0,https://imdb.com/title/tt0047451/reviews,112
Francis of Brooklyn,2012,Biography Comedy ,Josh Wick,114 min,8.3,0,https://imdb.com/title/tt2090501/reviews,11
Broken Dreams in the Red Tower - Dong Shiao Wen,1993,Biography,Mu-Chi Chiu,109 min,NA,0,https://imdb.com/title/tt12370104/reviews,NA
Porkalathil Oru Poo: a Flower in the War Field,2015,Biography,Kuppan Ganeshan,112 min,NA,0,https://imdb.com/title/tt5467752/reviews,NA
Nehru: The Jewel of India,1990,Biography,Kiran Kumar,165 min,6.3,0,https://imdb.com/title/tt0879255/reviews,10
Przypadek Pekosinskiego,1993,Biography ,Grzegorz Królikiewicz,100 min,6.4,0,https://imdb.com/title/tt0107893/reviews,66
Dios Me Libre,2011,Biography,Martín Duplaquet,102 min,5.1,0,https://imdb.com/title/tt2405724/reviews,23
Torab al-ghoraba,1998,Biography  History,Samir Zikra,147 min,6.2,0,https://imdb.com/title/tt0234078/reviews,25
Die Rebellie van Lafras Verwey,2017,Biography,Simon Barnard,109 min,6.9,0,https://imdb.com/title/tt5693190/reviews,14
Veysel Karani,1965,Biography  History,Hüseyin Peyda,NA,5.5,0,https://imdb.com/title/tt0413452/reviews,13
Aadi Kabi Bhanubhakta,1999,Biography ,Yadav Kharel,NA,NA,0,https://imdb.com/title/tt0277546/reviews,NA
Ossidiana,2007,Biography,Silvana Maja,100 min,5.2,0,https://imdb.com/title/tt1342272/reviews,11
Páginas del diario de José Martí,1972,Biography  Fantasy,José Massip,72 min,NA,0,https://imdb.com/title/tt0388356/reviews,NA
Vidyapeeth,2021,Biography,Gajendra Ahire,NA,NA,0,https://imdb.com/title/tt13653712/reviews,NA
Reagan,II,Biography ,NA,NA,NA,0,https://imdb.com/title/tt5294442/reviews,NA
Freak,II,Biography,NA,NA,NA,0,https://imdb.com/title/tt7859044/reviews,NA
High Flight,II,Biography,NA,NA,NA,0,https://imdb.com/title/tt6145938/reviews,NA
Nocturno der Liebe,1919,Biography ,Carl Boese,NA,NA,0,https://imdb.com/title/tt0009433/reviews,NA
Evo Pueblo,2007,Biography,Tonchy Antezana,104 min,4.4,0,https://imdb.com/title/tt1128213/reviews,35
Love Time,1934,Biography  Romance,James Tinling,72 min,NA,0,https://imdb.com/title/tt0025431/reviews,NA
El Rayo,2013,Adventure Biography ,Fran Araújo,86 min,6.6,0,https://imdb.com/title/tt2878574/reviews,73
Üres lovak,2019,Biography,Péter Lichter,67 min,7.3,0,https://imdb.com/title/tt9472318/reviews,33
Hello Stranger,2012,Biography Family Mystery,Francesca Reverdito,59 min,NA,0,https://imdb.com/title/tt2337991/reviews,NA
HWY 1 to Oneness,2021,Adventure Biography ,Raj luthra,120 min,NA,0,https://imdb.com/title/tt13704436/reviews,NA
Beethoven - Tage aus einem Leben,1976,Biography  Music,Horst Seemann,108 min,6.3,0,https://imdb.com/title/tt0074194/reviews,35
Io Caterina,1957,Biography History,Oreste Palella,NA,7,0,https://imdb.com/title/tt0049368/reviews,8
Narges Mast,2020,Biography  History,Jalal Aldin Dori,99 min,5.5,0,https://imdb.com/title/tt6256998/reviews,32
Gabriela Silang,1971,Biography,Jun Aristorenas,NA,NA,0,https://imdb.com/title/tt1245482/reviews,NA
Chintamani,1937,Biography  Family,Y.V. Rao,215 min,NA,0,https://imdb.com/title/tt8232168/reviews,NA
Adrienne Lecouvreur,1938,Biography ,Marcel L'Herbier,106 min,7,0,https://imdb.com/title/tt0202210/reviews,8
Por ti aprendí a querer,1960,Biography  Romance,José Díaz Morales,88 min,4.8,0,https://imdb.com/title/tt0228737/reviews,5
Khashm-e koli,1969,Adventure Biography Crime,Esmaeil Riyahi,90 min,5.2,0,https://imdb.com/title/tt6162488/reviews,10
Target... Police General: Major General Alfredo Lim Story,1989,Action Biography,Pepe Marcos,NA,NA,0,https://imdb.com/title/tt0498196/reviews,NA
The Conqueror,1917,Biography Western,Raoul Walsh,80 min,NA,0,https://imdb.com/title/tt0007820/reviews,NA
TL-2: La felicidad es una leyenda urbana,2009,Biography Comedy Horror,Tetsuo Lumiere,85 min,5.9,0,https://imdb.com/title/tt1529337/reviews,26
Diesel,1942,Biography History,Gerhard Lamprecht,109 min,6.7,0,https://imdb.com/title/tt0034653/reviews,24
Giovanni Segantini: Magie des Lichts,2015,Biography,Christian Labhart,82 min,7,0,https://imdb.com/title/tt5397076/reviews,17
Maurizio - Il Sarrismo: una Meravigliosa Anomalia,2019,Biography Sport,Francesco Inglese,75 min,NA,0,https://imdb.com/title/tt10456780/reviews,NA
Sivakavi,1943,Biography  Musical,S.M. Sreeramulu Naidu,212 min,NA,0,https://imdb.com/title/tt6239226/reviews,NA
My Sweet Buttercup,2020,Biography ,Bridget Pervalle,NA,NA,0,https://imdb.com/title/tt11072982/reviews,NA
Lermontov,1986,Biography ,Nikolay Burlyaev,100 min,6.4,0,https://imdb.com/title/tt0091399/reviews,41
Ace,VIII,Biography,NA,NA,NA,0,https://imdb.com/title/tt14162574/reviews,NA
100 Milioni di bracciate,2017,Biography,Donatella Cervi,NA,NA,0,https://imdb.com/title/tt8032828/reviews,NA
The Onyok Velasco Story,1997,Action Biography ,Felix E. Dalay,NA,NA,0,https://imdb.com/title/tt0382210/reviews,NA
Florence Nightingale,1915,Biography ,Maurice Elvey,NA,NA,0,https://imdb.com/title/tt0005334/reviews,NA
O Sequestro do Voo 375,2021,Biography,Marcus Baldini,NA,NA,0,https://imdb.com/title/tt13073252/reviews,NA
Il Criminologo,2016,Biography,Antonio Rojch,NA,NA,0,https://imdb.com/title/tt6030530/reviews,NA
Brothers,VII,Action Biography ,Alexander Randazzo,NA,NA,0,https://imdb.com/title/tt8809668/reviews,NA
Die Unbesiegbaren,1953,Biography ,Arthur Pohl,107 min,8.2,0,https://imdb.com/title/tt0232870/reviews,13
The Real McCoy,1999,Biography Music,Pekka Lehto,94 min,5.6,0,https://imdb.com/title/tt0189041/reviews,376
Whisper of the Heart III,2017,Adventure Biography ,Siyang LI,82 min,NA,0,https://imdb.com/title/tt7143590/reviews,NA
Vladyka Andrey,2008,Biography  History,Oles Yanchuk,129 min,7.4,0,https://imdb.com/title/tt2805526/reviews,35
Kapayapaan sa gitna ng digmaan,2018,Biography,Nestor Malgapo Jr.,NA,NA,0,https://imdb.com/title/tt12137276/reviews,NA
Ayanfe Akinsola: The Life of A Star,NA,Biography,Ayanfe Akinsola,90 min,NA,0,https://imdb.com/title/tt11170628/reviews,NA
Friedrich Schiller - Eine Dichterjugend,1923,Biography Comedy ,Curt Goetz,111 min,5.8,0,https://imdb.com/title/tt0457907/reviews,47
The White Mazurka,1979,Biography  History,Wanda Jakubowska,153 min,NA,0,https://imdb.com/title/tt0078859/reviews,NA
Nell Gwynne,1911,Biography  History,Raymond Longford,50 min,5,0,https://imdb.com/title/tt0001911/reviews,7
Thoughts of Isabelle Eberhardt,NA,Biography,Jay Anania,85 min,NA,0,https://imdb.com/title/tt4708268/reviews,NA
Rotas,2016,Biography  Musical,Luis Lorente,75 min,NA,0,https://imdb.com/title/tt5654540/reviews,NA
Ramapir,1988,Biography  History,Dinesh Rawal,NA,NA,0,https://imdb.com/title/tt0266883/reviews,NA
Lalon Fakir,1972,Biography,Syed Hasan Imam,140 min,NA,0,https://imdb.com/title/tt5724686/reviews,NA
Manatlya Unhat: In the Sunshine of the Mind,2015,Biography,Pandurang Jadhav,NA,NA,0,https://imdb.com/title/tt5305854/reviews,NA
L'ospite,2015,Biography ,Ugo Frosi,90 min,6.4,0,https://imdb.com/title/tt3882092/reviews,5
¡Que vivan los crotos!,1995,Biography  History,Ana Poliak,75 min,6.8,0,https://imdb.com/title/tt0102739/reviews,39
Mahakavi Kalidas,1966,Biography ,R.R. Chandran,150 min,7.1,0,https://imdb.com/title/tt1441324/reviews,14
Netaji Palkar,1978,Biography,Kamalakar Torne,NA,NA,0,https://imdb.com/title/tt13376436/reviews,NA
Ek Noor,2011,Biography  Family,Mukesh Gautam,140 min,8.2,0,https://imdb.com/title/tt1666631/reviews,45
Lei Feng,1965,Biography ,Zhaoqi Dong,78 min,5.1,0,https://imdb.com/title/tt6706420/reviews,12
Schwarzer Zucker,2014,Biography  Family,Kristin Franke,45 min,6.8,0,https://imdb.com/title/tt3551770/reviews,5
Buamama,1985,Biography  History,Benamar Bakhti,178 min,8.5,0,https://imdb.com/title/tt0328912/reviews,78
Oltre: Un tributo a Massimo Scaligero,2018,Biography,Davide Cincis,NA,NA,0,https://imdb.com/title/tt10741500/reviews,NA
La paloma,1937,Biography  History,Miguel Contreras Torres,115 min,NA,0,https://imdb.com/title/tt0213141/reviews,NA
Chu Teh-Chun,2021,Biography,Christophe Fonseca,82 min,NA,0,https://imdb.com/title/tt13592166/reviews,NA
White Rabbit: Grace Slick,2002,Biography,Jack Edward Sawyers,NA,NA,0,https://imdb.com/title/tt4228778/reviews,NA
Das Schweigen am Starnbergersee,1920,Biography,Rolf Raffé,82 min,4,0,https://imdb.com/title/tt1429024/reviews,12
V nachale veka,1961,Biography History,Anatoli Rybakov,89 min,7.1,0,https://imdb.com/title/tt0324399/reviews,11
Sun wen shao nian xing,1995,Biography  Family,Xiao Feng,86 min,NA,0,https://imdb.com/title/tt10218874/reviews,NA
Sheep in Fog,2016,Biography  Romance,Jason Croot,105 min,8.7,0,https://imdb.com/title/tt5181322/reviews,15
Julius Janonis,1959,Biography  History,Balys Bratkauskas,93 min,8.2,0,https://imdb.com/title/tt4924202/reviews,6
Veer Amarsingh Rathod,1970,Action Biography ,Radhakant,130 min,7,0,https://imdb.com/title/tt0256483/reviews,8
King Ghazi of Iraq,1993,Biography History,Mohamed Shukri Jameel,122 min,NA,0,https://imdb.com/title/tt12397576/reviews,NA
Hason Raja,2002,Biography  Family,Chashi Nazrul Islam,176 min,5.9,0,https://imdb.com/title/tt5311426/reviews,28
How to Kill,1991,Biography,Dusan Lazarevic,60 min,NA,0,https://imdb.com/title/tt4105084/reviews,NA
The Story of Christ Son of Man,1969,Biography,Gareth Davies,NA,NA,0,https://imdb.com/title/tt13574728/reviews,NA
Tesla,IV,Adventure Biography ,Michael Anton,NA,NA,0,https://imdb.com/title/tt2772304/reviews,NA
Osvaldão,2015,Biography,Fabio Bardella,80 min,7.1,0,https://imdb.com/title/tt8352808/reviews,7
Solo de Violino,1990,Biography ,Monique Rutler,98 min,5.3,0,https://imdb.com/title/tt0100654/reviews,12
The One,IV,Biography  Music,NA,NA,NA,0,https://imdb.com/title/tt10250012/reviews,NA
Made in Taiwan,2009,Biography Comedy ,Paul F. Becker,NA,NA,0,https://imdb.com/title/tt1362443/reviews,NA
Persistence of Memory,2014,Biography  Romance,Candace Amiguet,105 min,8.7,0,https://imdb.com/title/tt3102146/reviews,6
EGB the Real Godson of Go-Go Music the Movie,NA,Biography,EGB,120 min,NA,0,https://imdb.com/title/tt3636920/reviews,NA
Las cicatrices,1967,Biography ,Pedro Lazaga,102 min,3,0,https://imdb.com/title/tt0061479/reviews,11
La Biographie Inventée,2018,Biography,Nicolas Lasnibat,95 min,7,0,https://imdb.com/title/tt7471026/reviews,6
Descubriendo a José Padilla,2020,Biography,Marta Figueras Cardona,94 min,8.8,0,https://imdb.com/title/tt13222150/reviews,5
9 Summers 10 Autumns,2013,Biography  Family,Ifa Isfansyah,114 min,8.3,0,https://imdb.com/title/tt2911900/reviews,60
Iskusheniye Dirka Bogarda,2001,Biography,Kirill Mozgalevskiy,NA,NA,0,https://imdb.com/title/tt6330114/reviews,NA
Fontana la frontera interior,2009,Biography War,Juan Bautista Stagnaro,115 min,6.9,0,https://imdb.com/title/tt1615843/reviews,8
Taejo wanggun,1970,Biography  History,In-hyeon Choi,NA,NA,0,https://imdb.com/title/tt0362214/reviews,NA
Maria Graham: Diary of a Residence in Chile,2014,Biography  History,Valeria Sarmiento,118 min,6.2,0,https://imdb.com/title/tt3822658/reviews,34
The Michael Jackson Magical Moon-Tour,2019,Biography  Music,Richard Bruhn,70 min,NA,0,https://imdb.com/title/tt6683240/reviews,NA
Ego o Giannoulis Halepas,2010,Biography ,Stella Arkenti,113 min,8.2,0,https://imdb.com/title/tt1784424/reviews,8
Anastasia,III,Biography,Martin Guigui,NA,NA,0,https://imdb.com/title/tt13722582/reviews,NA
Blitzed,II,Biography ,NA,NA,NA,0,https://imdb.com/title/tt8818682/reviews,NA
Oegilgage hasoseo,1991,Biography ,Yeong-seok Oh,136 min,NA,0,https://imdb.com/title/tt0853255/reviews,NA
Imerologia amnisias,2012,Biography History,Stella Theodoraki,103 min,6.1,0,https://imdb.com/title/tt2429774/reviews,12
Trixie,2020,Biography,Bastien Genoux,80 min,NA,0,https://imdb.com/title/tt13385142/reviews,NA
Asfour El Sharq,1986,Biography,Youssef Francis,NA,4.3,0,https://imdb.com/title/tt6121842/reviews,19
Jai Jawaan Jai Kisaan,2015,Biography  History,Milann Ajmera,100 min,5.2,0,https://imdb.com/title/tt2872050/reviews,28
Dagohoy,1953,Biography History,Gregorio Fernandez,NA,NA,0,https://imdb.com/title/tt0860388/reviews,NA
Pyotr Velikiy,1910,Biography  History,Vasili Goncharov,NA,5.3,0,https://imdb.com/title/tt0191382/reviews,15
Molder of Dreams,1991,Biography,Stephen Stiles,NA,7.9,0,https://imdb.com/title/tt0277158/reviews,11
Something About AJ,2002,Biography  Family,Alle Segretti,120 min,2.4,0,https://imdb.com/title/tt0326663/reviews,48
Celeste Gang,1985,Action Biography,Nilo Saez,NA,NA,0,https://imdb.com/title/tt0494666/reviews,NA
Toki rakujitsu,1992,Biography ,Seijirô Kôyama,119 min,6.4,0,https://imdb.com/title/tt0108362/reviews,22
Serye volki,1993,Action Biography History,Igor Gostev,115 min,6.8,0,https://imdb.com/title/tt0108085/reviews,179
Product of My Environment,2013,Biography  Romance,Dwayne 'DC' Coles,45 min,NA,0,https://imdb.com/title/tt2719694/reviews,NA
Pergolesi,1932,Biography,Guido Brignone,80 min,NA,0,https://imdb.com/title/tt0023329/reviews,NA
The Eternal Waltz,1954,Biography ,Paul Verhoeven,97 min,5.9,0,https://imdb.com/title/tt0046962/reviews,28
Made in Germany - Die dramatische Geschichte des Hauses Zeiss,1957,Biography ,Wolfgang Schleif,97 min,6.5,0,https://imdb.com/title/tt0031603/reviews,12
Under These Same Stars: The Celadon Affair,2009,Adventure Biography ,Dan Johnson,128 min,NA,0,https://imdb.com/title/tt1542058/reviews,NA
Pigernes Dario: Et portræt af Dario Campeotto,2014,Biography,Birgitte Lorentzen,NA,NA,0,https://imdb.com/title/tt7660212/reviews,NA
Anathema Arienette,2015,Biography ,Jay Burleson,NA,8.8,0,https://imdb.com/title/tt2087682/reviews,5
Dying for Living,2014,Biography,Tamas Birinyi,NA,NA,0,https://imdb.com/title/tt3419792/reviews,NA
Marcus,2018,Biography,Kev Lawrence,135 min,NA,0,https://imdb.com/title/tt6433034/reviews,NA
Bir Aylak Adam,2013,Biography Comedy ,Özgür Seyben,83 min,5.4,0,https://imdb.com/title/tt2710962/reviews,31
Akif,2021,Biography History,Sadullah Sentürk,NA,NA,0,https://imdb.com/title/tt13811264/reviews,NA
Gwiazda Kopernika,2009,Animation Biography Family,Zdzislaw Kudla,90 min,4.7,0,https://imdb.com/title/tt1869458/reviews,26
Li Qing Zhao,1981,Biography  History,Jinglong Zhang,102 min,NA,0,https://imdb.com/title/tt6706398/reviews,NA
Çiglik Çigliga Bir Sevda,2010,Biography ,Ülkü Erakalin,95 min,5.4,0,https://imdb.com/title/tt10912916/reviews,5
